serial_nbr,batchID
S002B031622,B031622
S000B003137,B003137
S009B044312,B044312
S000B017321,B017321
S009B018609,B018609
S004B032511,B032511
S009B039493,B039493
S003B001688,B001688
S001B020525,B020525
S006B035769,B035769
S001B045423,B045423
S004B006963,B006963
S001B010706,B010706
S008B045603,B045603
S000B030574,B030574
S004B000060,B000060
S004B015811,B015811
S000B033405,B033405
S005B030331,B030331
S008B045176,B045176
S002B021653,B021653
S009B023842,B023842
S003B021673,B021673
S003B026434,B026434
S002B003450,B003450
S008B009008,B009008
S009B032547,B032547
S009B034222,B034222
S004B019866,B019866
S001B022513,B022513
S001B003911,B003911
S007B028732,B028732
S003B009682,B009682
S008B048317,B048317
S007B030647,B030647
S006B025125,B025125
S001B048321,B048321
S002B040211,B040211
S007B015223,B015223
S000B004932,B004932
S001B012494,B012494
S009B045686,B045686
S000B044461,B044461
S002B036672,B036672
S003B047508,B047508
S000B013998,B013998
S008B032780,B032780
S005B039276,B039276
S002B003345,B003345
S007B025182,B025182
S007B037898,B037898
S009B037461,B037461
S008B045848,B045848
S002B025488,B025488
S001B032607,B032607
S003B001120,B001120
S001B031694,B031694
S008B041904,B041904
S003B047102,B047102
S006B001052,B001052
S000B039853,B039853
S001B033706,B033706
S002B041550,B041550
S004B027588,B027588
S002B050264,B050264
S000B019099,B019099
S009B014124,B014124
S005B018299,B018299
S003B038254,B038254
S008B042674,B042674
S003B047202,B047202
S006B022815,B022815
S008B025566,B025566
S003B025658,B025658
S004B021544,B021544
S003B004712,B004712
S001B003676,B003676
S006B049922,B049922
S005B033872,B033872
S000B049521,B049521
S000B012643,B012643
S000B021996,B021996
S006B029526,B029526
S006B030336,B030336
S008B003951,B003951
S007B010819,B010819
S001B049072,B049072
S000B022924,B022924
S005B041886,B041886
S002B031580,B031580
S003B026688,B026688
S005B043652,B043652
S008B015740,B015740
S008B020558,B020558
S009B002330,B002330
S006B039079,B039079
S001B050041,B050041
S002B019955,B019955
S000B041904,B041904
S004B006795,B006795
S004B014770,B014770
S009B014750,B014750
S002B038901,B038901
S002B003730,B003730
S003B022070,B022070
S002B013920,B013920
S004B033931,B033931
S001B035438,B035438
S002B042998,B042998
S007B039761,B039761
S007B000568,B000568
S003B034222,B034222
S008B032052,B032052
S004B039799,B039799
S002B035719,B035719
S002B044079,B044079
S005B040317,B040317
S001B023423,B023423
S002B036957,B036957
S000B014492,B014492
S007B035206,B035206
S003B033456,B033456
S001B003980,B003980
S001B049922,B049922
S004B008106,B008106
S009B026946,B026946
S001B035900,B035900
S004B007497,B007497
S001B010893,B010893
S001B041631,B041631
S004B004429,B004429
S006B031902,B031902
S000B017304,B017304
S009B043202,B043202
S005B022319,B022319
S002B030534,B030534
S006B033405,B033405
S007B049521,B049521
S009B030769,B030769
S000B013274,B013274
S000B042914,B042914
S001B036234,B036234
S008B004831,B004831
S008B012347,B012347
S003B015814,B015814
S007B000736,B000736
S007B036417,B036417
S004B045443,B045443
S009B021102,B021102
S008B029057,B029057
S008B040579,B040579
S009B044984,B044984
S003B013096,B013096
S005B038408,B038408
S001B007596,B007596
S005B035724,B035724
S008B021757,B021757
S009B022595,B022595
S002B024552,B024552
S000B025908,B025908
S000B021829,B021829
S000B042222,B042222
S005B032847,B032847
S000B044611,B044611
S005B014059,B014059
S001B047202,B047202
S004B038264,B038264
S005B025471,B025471
S001B031884,B031884
S000B037028,B037028
S003B045030,B045030
S003B004932,B004932
S006B041927,B041927
S004B017463,B017463
S003B012983,B012983
S009B005540,B005540
S006B005747,B005747
S001B015317,B015317
S008B023067,B023067
S003B017477,B017477
S006B022602,B022602
S009B022860,B022860
S009B025220,B025220
S000B011626,B011626
S005B026722,B026722
S003B027872,B027872
S006B026945,B026945
S000B033016,B033016
S008B010435,B010435
S006B041226,B041226
S002B011246,B011246
S009B021241,B021241
S006B034903,B034903
S004B042308,B042308
S004B013182,B013182
S002B013609,B013609
S008B034075,B034075
S007B026955,B026955
S005B044855,B044855
S008B015746,B015746
S000B009049,B009049
S008B005853,B005853
S001B039276,B039276
S005B007425,B007425
S006B010706,B010706
S009B032337,B032337
S008B036460,B036460
S001B025905,B025905
S000B019044,B019044
S004B019541,B019541
S004B029185,B029185
S004B037582,B037582
S008B003147,B003147
S000B030145,B030145
S009B004247,B004247
S003B025988,B025988
S005B045936,B045936
S002B017473,B017473
S000B012054,B012054
S008B049339,B049339
S002B023081,B023081
S006B036322,B036322
S003B013184,B013184
S008B001528,B001528
S004B043212,B043212
S006B033017,B033017
S006B032390,B032390
S002B044983,B044983
S005B003877,B003877
S000B016509,B016509
S009B018628,B018628
S000B038264,B038264
S008B034254,B034254
S006B000947,B000947
S003B016018,B016018
S002B003584,B003584
S000B016169,B016169
S007B001997,B001997
S009B044090,B044090
S006B020378,B020378
S009B026688,B026688
S006B046492,B046492
S009B025539,B025539
S005B022130,B022130
S009B048438,B048438
S002B033673,B033673
S006B030937,B030937
S008B013674,B013674
S007B017464,B017464
S004B046596,B046596
S005B035807,B035807
S004B001210,B001210
S008B025540,B025540
S000B015850,B015850
S004B031779,B031779
S002B025270,B025270
S000B013632,B013632
S007B001571,B001571
S006B050061,B050061
S001B040733,B040733
S003B001896,B001896
S000B049729,B049729
S009B032143,B032143
S007B040296,B040296
S008B029407,B029407
S002B034653,B034653
S008B006816,B006816
S005B031531,B031531
S008B005128,B005128
S004B044435,B044435
S003B040003,B040003
S003B039925,B039925
S009B036180,B036180
S009B049213,B049213
S009B044225,B044225
S004B017304,B017304
S006B021972,B021972
S005B049942,B049942
S000B028996,B028996
S001B022193,B022193
S005B033753,B033753
S004B048321,B048321
S002B018818,B018818
S008B025897,B025897
S009B044992,B044992
S008B029844,B029844
S005B032984,B032984
S000B023830,B023830
S002B045113,B045113
S006B011628,B011628
S008B041073,B041073
S005B012956,B012956
S008B046213,B046213
S007B023067,B023067
S006B006250,B006250
S005B025908,B025908
S005B029432,B029432
S005B007854,B007854
S004B034264,B034264
S004B039761,B039761
S003B029397,B029397
S000B043084,B043084
S004B039853,B039853
S001B021863,B021863
S005B027511,B027511
S005B006514,B006514
S004B039993,B039993
S006B031340,B031340
S002B030391,B030391
S009B022926,B022926
S002B034791,B034791
S006B003991,B003991
S003B034604,B034604
S003B017836,B017836
S006B021433,B021433
S008B020577,B020577
S002B018658,B018658
S009B031446,B031446
S007B001453,B001453
S003B028422,B028422
S006B046330,B046330
S000B018149,B018149
S004B023864,B023864
S009B036703,B036703
S009B033573,B033573
S007B013182,B013182
S000B019410,B019410
S001B027874,B027874
S003B024628,B024628
S006B029910,B029910
S002B015814,B015814
S008B017562,B017562
S008B018594,B018594
S007B001688,B001688
S009B026607,B026607
S006B026548,B026548
S000B000009,B000009
S004B018244,B018244
S002B008306,B008306
S003B042683,B042683
S008B009735,B009735
S008B023654,B023654
S004B044940,B044940
S008B016664,B016664
S000B036790,B036790
S009B033716,B033716
S000B022166,B022166
S005B043575,B043575
S003B027354,B027354
S000B039020,B039020
S008B021008,B021008
S007B031135,B031135
S007B028584,B028584
S005B021025,B021025
S006B030682,B030682
S007B023842,B023842
S004B038028,B038028
S002B038143,B038143
S001B027712,B027712
S006B027753,B027753
S000B006947,B006947
S004B001550,B001550
S005B027807,B027807
S003B005707,B005707
S007B000060,B000060
S001B048887,B048887
S005B017538,B017538
S005B011606,B011606
S003B005778,B005778
S004B046076,B046076
S001B023613,B023613
S002B037127,B037127
S007B040360,B040360
S005B001905,B001905
S003B035437,B035437
S008B034772,B034772
S002B031799,B031799
S001B028905,B028905
S009B040993,B040993
S000B011669,B011669
S004B005125,B005125
S000B026220,B026220
S005B023148,B023148
S000B010935,B010935
S007B016532,B016532
S004B012551,B012551
S002B019537,B019537
S003B014365,B014365
S009B024298,B024298
S006B002457,B002457
S004B031815,B031815
S004B036619,B036619
S000B020860,B020860
S007B021847,B021847
S009B050063,B050063
S006B034622,B034622
S008B005358,B005358
S007B025539,B025539
S005B010771,B010771
S008B047187,B047187
S000B036738,B036738
S004B002749,B002749
S004B003501,B003501
S001B031584,B031584
S003B004683,B004683
S009B039243,B039243
S005B010675,B010675
S003B031799,B031799
S006B042429,B042429
S006B036666,B036666
S002B033669,B033669
S007B020799,B020799
S002B014272,B014272
S005B007376,B007376
S004B009599,B009599
S007B000841,B000841
S009B031751,B031751
S005B004083,B004083
S009B034679,B034679
S005B013685,B013685
S005B040321,B040321
S006B027588,B027588
S008B016098,B016098
S000B044084,B044084
S008B033888,B033888
S002B030547,B030547
S004B030336,B030336
S004B043951,B043951
S006B046967,B046967
S006B025505,B025505
S008B013647,B013647
S005B029341,B029341
S002B027753,B027753
S008B014256,B014256
S009B049273,B049273
S001B038505,B038505
S009B015850,B015850
S002B024679,B024679
S003B021028,B021028
S004B041953,B041953
S004B045427,B045427
S002B050063,B050063
S006B005214,B005214
S003B025393,B025393
S005B032792,B032792
S001B024451,B024451
S008B029950,B029950
S004B030647,B030647
S003B034533,B034533
S003B047976,B047976
S005B044941,B044941
S006B024195,B024195
S000B017114,B017114
S004B001187,B001187
S004B012891,B012891
S003B016863,B016863
S005B037439,B037439
S005B038803,B038803
S004B047495,B047495
S004B049845,B049845
S007B041631,B041631
S003B035870,B035870
S001B045893,B045893
S007B002926,B002926
S007B027662,B027662
S006B040822,B040822
S001B046588,B046588
S006B006149,B006149
S002B034533,B034533
S005B048321,B048321
S009B033224,B033224
S003B001584,B001584
S000B041696,B041696
S001B034198,B034198
S004B045199,B045199
S008B030475,B030475
S001B022319,B022319
S008B021653,B021653
S001B014489,B014489
S005B044608,B044608
S007B027736,B027736
S004B031386,B031386
S000B036176,B036176
S001B014374,B014374
S007B032803,B032803
S002B033738,B033738
S007B042994,B042994
S003B034822,B034822
S004B035571,B035571
S005B020577,B020577
S009B020787,B020787
S006B039276,B039276
S002B021033,B021033
S000B029402,B029402
S002B013307,B013307
S006B049213,B049213
S006B007425,B007425
S002B002849,B002849
S009B024748,B024748
S002B008973,B008973
S004B032792,B032792
S001B048097,B048097
S000B001145,B001145
S004B035454,B035454
S001B026945,B026945
S002B023034,B023034
S000B036934,B036934
S006B043072,B043072
S008B041018,B041018
S009B036005,B036005
S003B025182,B025182
S008B020525,B020525
S001B048617,B048617
S004B034602,B034602
S001B029385,B029385
S000B013208,B013208
S001B035044,B035044
S005B037371,B037371
S008B028084,B028084
S000B003583,B003583
S004B038352,B038352
S008B040239,B040239
S005B000124,B000124
S001B006266,B006266
S009B003004,B003004
S004B002133,B002133
S007B030304,B030304
S005B035983,B035983
S006B011789,B011789
S000B040177,B040177
S003B002905,B002905
S004B029526,B029526
S003B043232,B043232
S003B026373,B026373
S005B036041,B036041
S003B013493,B013493
S003B007342,B007342
S009B024048,B024048
S002B018144,B018144
S006B026467,B026467
S001B036971,B036971
S006B032607,B032607
S006B025174,B025174
S002B011069,B011069
S008B047846,B047846
S000B007718,B007718
S009B004203,B004203
S005B046655,B046655
S000B013960,B013960
S007B018818,B018818
S008B014374,B014374
S008B029550,B029550
S006B049234,B049234
S008B020041,B020041
S009B028422,B028422
S004B040733,B040733
S007B010523,B010523
S001B040673,B040673
S004B047032,B047032
S004B002905,B002905
S000B000367,B000367
S001B037260,B037260
S003B020192,B020192
S002B019758,B019758
S001B031057,B031057
S004B028732,B028732
S005B015974,B015974
S002B032052,B032052
S005B046376,B046376
S002B025843,B025843
S002B042994,B042994
S007B014777,B014777
S004B013629,B013629
S000B022661,B022661
S000B048963,B048963
S009B030241,B030241
S001B018062,B018062
S003B003584,B003584
S007B016873,B016873
S000B012469,B012469
S002B001017,B001017
S004B046812,B046812
S004B008553,B008553
S005B031212,B031212
S002B036005,B036005
S003B015969,B015969
S003B039174,B039174
S004B032337,B032337
S006B015538,B015538
S004B012332,B012332
S005B011654,B011654
S002B048296,B048296
S004B042049,B042049
S005B036811,B036811
S001B028084,B028084
S004B008453,B008453
S006B044312,B044312
S002B032483,B032483
S006B027565,B027565
S001B039399,B039399
S004B000848,B000848
S001B020383,B020383
S004B026033,B026033
S008B027953,B027953
S005B027712,B027712
S000B049199,B049199
S006B021634,B021634
S001B026764,B026764
S005B004874,B004874
S002B030674,B030674
S000B006929,B006929
S004B020430,B020430
S003B000238,B000238
S003B039769,B039769
S009B039503,B039503
S001B033535,B033535
S001B045199,B045199
S009B015100,B015100
S002B010829,B010829
S003B036892,B036892
S008B049072,B049072
S009B012965,B012965
S004B013674,B013674
S005B030311,B030311
S009B012914,B012914
S002B047757,B047757
S006B009026,B009026
S005B007875,B007875
S009B008501,B008501
S007B020286,B020286
S000B027764,B027764
S003B021234,B021234
S006B042467,B042467
S006B036366,B036366
S005B049213,B049213
S005B005336,B005336
S005B029116,B029116
S006B018024,B018024
S005B041465,B041465
S003B042969,B042969
S004B039291,B039291
S007B029278,B029278
S003B024947,B024947
S000B016713,B016713
S004B034055,B034055
S000B037041,B037041
S008B028391,B028391
S007B021964,B021964
S001B007425,B007425
S004B031238,B031238
S009B038837,B038837
S006B033656,B033656
S006B038971,B038971
S000B030512,B030512
S000B019176,B019176
S000B047526,B047526
S009B021673,B021673
S005B020199,B020199
S001B034118,B034118
S007B035778,B035778
S002B004203,B004203
S001B024103,B024103
S009B002373,B002373
S008B024552,B024552
S006B008453,B008453
S008B007412,B007412
S002B004312,B004312
S002B037260,B037260
S001B016693,B016693
S001B044457,B044457
S000B023106,B023106
S009B011386,B011386
S008B025352,B025352
S003B000697,B000697
S007B020424,B020424
S001B046967,B046967
S002B025929,B025929
S006B023106,B023106
S000B036367,B036367
S009B037096,B037096
S007B004647,B004647
S009B037731,B037731
S000B041744,B041744
S005B029407,B029407
S006B004785,B004785
S003B017077,B017077
S009B034264,B034264
S000B013674,B013674
S004B014806,B014806
S005B028618,B028618
S005B022193,B022193
S004B007868,B007868
S003B041470,B041470
S007B026367,B026367
S005B032229,B032229
S008B034276,B034276
S004B027354,B027354
S006B001210,B001210
S007B034718,B034718
S007B017696,B017696
S003B014773,B014773
S005B013372,B013372
S004B021493,B021493
S001B047214,B047214
S005B040239,B040239
S001B005096,B005096
S002B005211,B005211
S004B013442,B013442
S004B019287,B019287
S004B019321,B019321
S003B013369,B013369
S006B013211,B013211
S008B023036,B023036
S005B027580,B027580
S008B038342,B038342
S004B026917,B026917
S005B010935,B010935
S005B028017,B028017
S006B030304,B030304
S001B013337,B013337
S005B004647,B004647
S007B014297,B014297
S001B027807,B027807
S003B016606,B016606
S002B023425,B023425
S009B012488,B012488
S000B026034,B026034
S007B030676,B030676
S009B028207,B028207
S002B012083,B012083
S006B032389,B032389
S006B015525,B015525
S003B009819,B009819
S004B001866,B001866
S000B019805,B019805
S003B045509,B045509
S007B049834,B049834
S007B003997,B003997
S004B001243,B001243
S006B045468,B045468
S006B005730,B005730
S009B036531,B036531
S009B046884,B046884
S001B048296,B048296
S000B037529,B037529
S007B029827,B029827
S007B006014,B006014
S005B022926,B022926
S005B044984,B044984
S002B047382,B047382
S000B043212,B043212
S009B019953,B019953
S005B032670,B032670
S009B018194,B018194
S005B017504,B017504
S004B023704,B023704
S006B000392,B000392
S009B026331,B026331
S005B044815,B044815
S009B024222,B024222
S006B043527,B043527
S008B041927,B041927
S002B020072,B020072
S000B004083,B004083
S004B038580,B038580
S009B023318,B023318
S006B019164,B019164
S001B013622,B013622
S004B030406,B030406
S008B028891,B028891
S007B018492,B018492
S009B000126,B000126
S008B017694,B017694
S006B035724,B035724
S007B003137,B003137
S003B024403,B024403
S001B039565,B039565
S003B024187,B024187
S003B003316,B003316
S004B015271,B015271
S002B030657,B030657
S006B030512,B030512
S007B001213,B001213
S008B024524,B024524
S005B028207,B028207
S009B044008,B044008
S009B004813,B004813
S003B031635,B031635
S008B014674,B014674
S002B036460,B036460
S009B041261,B041261
S000B019842,B019842
S000B028609,B028609
S009B034811,B034811
S004B013372,B013372
S007B025929,B025929
S004B000284,B000284
S002B011735,B011735
S003B037898,B037898
S005B001166,B001166
S008B005176,B005176
S008B002766,B002766
S006B032627,B032627
S001B040521,B040521
S007B049922,B049922
S006B031815,B031815
S003B033779,B033779
S005B030894,B030894
S008B049234,B049234
S001B034903,B034903
S001B035560,B035560
S002B000663,B000663
S002B001769,B001769
S002B014063,B014063
S001B048643,B048643
S006B011626,B011626
S006B040543,B040543
S007B035639,B035639
S001B041886,B041886
S009B032889,B032889
S000B040278,B040278
S001B043050,B043050
S005B037549,B037549
S005B027953,B027953
S003B002926,B002926
S003B035478,B035478
S001B009752,B009752
S006B044064,B044064
S007B020168,B020168
S004B037050,B037050
S005B034240,B034240
S009B026803,B026803
S007B021544,B021544
S004B035788,B035788
S005B018778,B018778
S002B005710,B005710
S005B039293,B039293
S003B015913,B015913
S006B047875,B047875
S006B045936,B045936
S005B002550,B002550
S000B025920,B025920
S004B044615,B044615
S009B018299,B018299
S007B005924,B005924
S003B004798,B004798
S002B013685,B013685
S003B002144,B002144
S004B031143,B031143
S000B011975,B011975
S009B009251,B009251
S000B018114,B018114
